Feature ID	Taxon	Confidence
8ec9eef062f5469a76e91314be376264	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999606571784
d8c3630e758bc94cef4cbe4a55f7fd62	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9566552538920496
d35065247ae7f31ab776cb17393fd265	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium	0.9990808773885681
87ed440209aeeb004037182426e9e5aa	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.999996440022143
c2c0bb7ee17de8f696d2b66ff388d312	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__CF231; s__	0.9999949052007406
0789c55a6652ac3df8abcee156f79146	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.9816912285069331
1f0c2b4f5f9cd4a573101b6724f9f6e4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9996981077006292
877be5f84402fefedfcee1ffa54b11c1	k__Bacteria; p__WWE1; c__[Cloacamonae]; o__[Cloacamonales]; f__[Cloacamonaceae]; g__W5; s__	0.9999999999922977
65460ea24c8652c8d9b2269e843efd4a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.7446326603630812
6bcad2d010f0a38b32f62ab7750cae0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9846458537471223
5460c9b0b71f0c41197841f556dcb81d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9999308365134751
7cde6102c3e3634e2c8e0fe6bf78b0fe	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme	0.9999999999972857
dd5dffba9fece97a92fc2655e826e22e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9999916171423919
f0967e7f7f989af5c332e751d3dbe9fd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.9999952562948486
a653c88d658d56f983bdbfcfe54336dd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Blvii28; s__	0.999996985572348
37948eaf5e720b1ae88775d84372dc28	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	0.9931409831091439
3d5976efbe366c137d91cf9c239ed79a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9999998188434472
8b7ac9ccbd86b7e383288ad8cad43022	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999993186386339
